cpu,memory
0.0,60.3
0.0,60.3
0.2,60.3
0.1,60.3
2.4,60.4
0.6,60.4
0.2,60.4
0.3,60.4
0.1,60.5
0.3,60.5
5.4,60.6
0.8,60.6
0.4,60.6
0.2,60.5
0.5,60.5
0.8,60.5
0.5,60.5
2.3,60.7
1.4,60.6
0.6,60.6
5.6,60.8
2.7,60.8
2.1,60.8
1.8,60.8
1.7,60.8
1.5,60.8
2.2,60.8
1.5,60.7
1.2,60.7
2.4,60.7
5.8,60.6
